sample_id,task_name,split,source_dataset,input_text,target_text,token_count,early_loss,surprise_score,replay_selection_score,was_selected_for_replay,utility_label,utility_score,label_method
sciq_train_000007,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of the heart receives the blood is pumped from veins of the systemic circuit?
Options:
A. right atrium
B. left atrium
C. right ventricle
D. left ventricle
Answer:",right atrium,4,1.218627691268921,0.0055188895203173,0.0055188895203173,0,0,0.0055188895203173,proxy_replay_selection_v1
sciq_train_000041,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the place called where the axon of one neuron meets the dendrite of another?
Options:
A. synapse
B. apoptosis
C. uptake
D. neurotransmitter
Answer:",synapse,6,0.5390828251838684,0.029726943001151,0.029726943001151,0,0,0.029726943001151,proxy_replay_selection_v1
sciq_train_000042,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Maintaining a high metabolic rate takes a lot of what?
Options:
A. energy
B. power
C. fuel
D. hydrogen
Answer:",energy,2,0.3152943849563598,0.0481397844851017,0.0481397844851017,0,0,0.0481397844851017,proxy_replay_selection_v1
sciq_train_000024,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is muscle tissue that is attached to the bone called?
Options:
A. cartilage
B. skeletal tisse
C. epithelial tissue
D. ligament
Answer:",skeletal tisse,6,0.7231547832489014,0.0079272231087088,0.0079272231087088,0,0,0.0079272231087088,proxy_replay_selection_v1
sciq_train_000085,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What shapes, supports, and protects the cell?
Options:
A. the epithelium
B. the chloroplast
C. the cell wall
D. the mesothelium
Answer:",the cell wall,4,0.5114321112632751,0.0033924404997378,0.0033924404997378,0,0,0.0033924404997378,proxy_replay_selection_v1
sciq_train_000031,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sexual signaling molecules released by fungi are known as what?
Options:
A. sperm
B. hormones
C. vibrations
D. pheromones
Answer:",pheromones,7,0.4762848317623138,0.0077044768258929,0.0077044768258929,0,0,0.0077044768258929,proxy_replay_selection_v1
sciq_train_000062,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of tree loses its leaves each fall and remains leafless in the winter?
Options:
A. conifer
B. annual
C. deciduous
D. perennial
Answer:",deciduous,4,0.3055367469787597,0.0003912716638296,0.0003912716638296,0,0,0.0003912716638296,proxy_replay_selection_v1
sciq_train_000013,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of tissue runs the length of a stem in vascular bundles?
Options:
A. muscle tissue
B. thermal tissue
C. vascular tissue
D. cardiac tissue
Answer:",vascular tissue,4,0.3215166330337524,0.0137557471171021,0.0137557471171021,0,0,0.0137557471171021,proxy_replay_selection_v1
sciq_train_000081,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Respectively, which parts of the circulatory system carry blood from the heart toward capillaries, and return blood to the heart from capillaries?
Options:
A. arteries and veins
B. arteries and capillaries
C. parasites and veins
D. organs and veins
Answer:",arteries and veins,6,0.1135710477828979,0.0149251734837889,0.0149251734837889,0,0,0.0149251734837889,proxy_replay_selection_v1
sciq_train_000006,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reactions are involved in processes ranging from the contraction of muscles to the digestion of food?
Options:
A. liquid
B. mineral
C. atomical
D. chemical
Answer:",chemical,2,0.435156762599945,0.0030444825533777,0.0030444825533777,0,0,0.0030444825533777,proxy_replay_selection_v1
sciq_train_000055,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the primary component of steel alloys?
Options:
A. iron
B. titanium
C. alluminum
D. carbon
Answer:",iron,2,1.7411035299301147,0.0786325335502624,0.0786325335502624,0,0,0.0786325335502624,proxy_replay_selection_v1
sciq_train_000025,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Insulin is produced by what part of the body?
Options:
A. thyroid
B. pancreas
C. liver
D. kidneys
Answer:",pancreas,5,1.2482401132583618,0.00324607337825,0.00324607337825,0,0,0.00324607337825,proxy_replay_selection_v1
sciq_train_000029,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are electromagnetic waves created by?
Options:
A. gravitational charges
B. Static Charges
C. particle charges
D. oscillating charges
Answer:",oscillating charges,5,0.8604782819747925,0.0012975672725588,0.0012975672725588,0,0,0.0012975672725588,proxy_replay_selection_v1
sciq_train_000068,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The strength of acids is measured on what scale?
Options:
A. qcd
B. Killalot
C. μg
D. ph
Answer:",ph,4,0.0767157077789306,0.0038814921863377,0.0038814921863377,0,0,0.0038814921863377,proxy_replay_selection_v1
